title,current_price,discount_percentage,main_url,image,product_code,global_product_id,group_key,color_description,simple_color,sub_title,merch_product_id,internal_pid,consumer_channel_id
Nike SB Dunk Low Pro,115.0$,0%,https://www.nike.com/launch/r/HF3063-001,https://static.nike.com/a/images/t_default/9f9fe870-473f-4eab-bd5f-b3f89735556c/NIKE+SB+DUNK+LOW+PRO.png,HF3063-001,a4c7022b-aff1-4675-86d3-e96d78ede27d,q8sYPUT8,Dark Smoke Grey/Smoke Grey/Photon Dust/Black,Grey,Skate Shoes,c3e3ff6a-7f73-5b71-8bcf-ff00ccaaae04,1015661748,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Air Zoom Pegasus 41 SP,140.0$,0%,https://www.nike.com/launch/r/HQ6025-001,https://static.nike.com/a/images/t_default/9580cf6e-d1c8-4a00-a716-15e49e7c7508/AIR+ZOOM+PEGASUS+41+SP.png,HQ6025-001,af538aad-432e-4a27-b8f7-58ad244c76e5,n6m8zszu,College Grey/Anthracite,Grey,Men's Shoes,22133469-bb98-5e09-bd1e-2da07349f8c9,1015700313,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Victory Tour 3 x Eastside Golf,210.0$,0%,https://www.nike.com/t/victory-tour-3-x-eastside-golf-golf-shoes-H5CsDQ/FJ2241-101,https://static.nike.com/a/images/t_default/fcb34836-702b-41c1-94a0-33fb9fc34675/AIR+ZM+VICTORY+TOUR+3+ESG+NRG.png,FJ2241-101,9bd07b7c-2d01-49da-b35d-ed551cd004b1,H5CsDQ,White/Pale Grey/Light Bone/Metallic Gold,White,Golf Shoes,3b724506-26a6-5b15-ae10-04c5b15960e0,1015622151,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 1 '86 OG x Eastside Golf,180.0$,0%,https://www.nike.com/t/air-max-1-86-og-x-eastside-golf-golf-shoes-Dm1qxL/HQ3074-100,https://static.nike.com/a/images/t_default/c9159264-6cbe-4c8c-8546-ed4b40a50231/AIR+MAX+1+%2786+OG+G+ESG+NRG.png,HQ3074-100,e4461349-80f1-4988-a374-1a49da35c599,Dm1qxL,White/Pale Grey/Light Bone/Metallic Gold,White,Golf Shoes,2884037c-f568-5975-bef6-4342e4dab7f6,1015629015,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike G.T. Cut 3,190.0$,0%,https://www.nike.com/t/gt-cut-3-womens-basketball-shoes-1JKLtdcu/FZ1521-004,https://static.nike.com/a/images/t_default/83bd3c66-cb00-449d-9efa-d24d8cc217c8/W+G.T.+CUT+3.png,FZ1521-004,8cf4a80a-2af0-4ce4-a964-9103f4efbfe7,1JKLtdcu,Black/Iron Grey/Dark Smoke Grey/White,Black,Women's Basketball Shoes,13e150a1-5941-51c3-bbf5-267fcaf28405,1015615028,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike P-6000 By You,140.0$,0%,https://www.nike.com/u/custom-nike-p-6000-by-you-10001968/7009858298,,7009858298,00b6fc1d-0e5f-4664-baec-c0c9164f7f36,10001968,Multi-Color/Multi-Color,Pink,Custom Men's Shoes,,1015808276,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max Plus By You,200.0$,0%,https://www.nike.com/u/custom-nike-air-max-plus-by-you-10001901/8612189895,,8612189895,77127adb-4adb-40dd-b20e-0446b8ea80ef,10001901,Multi-Color/Multi-Color/Multi-Color,Pink,Custom Shoes,,1015808274,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike G.T. Cut Academy By You,120.0$,0%,https://www.nike.com/u/custom-nike-gt-cut-academy-10001836/9532317607,,9532317607,ac0e2db6-b835-4357-a503-1771434bf384,10001836,Multi-Color/Multi-Color,Pink,Custom Basketball Shoes,,1015808273,d9a5bc42-4b9c-4976-858a-f159cf99c647
Converse x A Ma Manière Weapon,130.0$,0%,https://www.nike.com/launch/r/A13560C-103,https://static.nike.com/a/images/t_default/3a50be98-091a-440e-a216-2650cf41da79/WEAPON+OX+FOSSIL+STONE%2FEGRET%2FV.png,A13560C-103,4ae0d08f-907d-4323-a75e-823277340922,7BK9zj,Fossil Stone/Egret,Brown,Shoes,a0279797-acd8-5944-86b8-c12614311f78,1015737929,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Air Foamposite One,230.0$,0%,https://www.nike.com/launch/r/FZ9902-001,https://static.nike.com/a/images/t_default/e1ae72a9-aa50-4711-bf72-f96374fa2802/AIR+FOAMPOSITE+ONE.png,FZ9902-001,62fc739e-7f7a-41ee-a868-4e21c6a78e2b,ZBji56cj,Black/Off Noir/Metallic Copper,Black,Men's Shoes,9f23adab-2128-5a3f-acd6-2a97af44b48c,1015662338,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Shox R4,150.0$,0%,https://www.nike.com/launch/r/BV1111-008,https://static.nike.com/a/images/t_default/29dcf2ef-d825-45f9-b9bc-c96012e679b3/NIKE+SHOX+R4.png,BV1111-008,9e8b6c5e-3166-3a07-9a9a-47f69b7c9842,xLML0t,Black/Max Orange/Metallic Silver,Black,Shoes,206f0fc5-9801-5361-8e47-973b7a26cd53,12498119,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Air Max Waffle SP,140.0$,0%,https://www.nike.com/launch/r/FV6946-500,https://static.nike.com/a/images/t_default/1d4b32db-6853-4855-b009-ea0cc5f7b28b/NIKE+AIR+MAX+WAFFLE+SP.png,FV6946-500,08cd6670-f276-43c0-84a3-8db96e62b7cc,BDefMgK7,Voltage Purple/Black/Total Orange,Purple,Men's Shoes,307db347-bde8-515c-8149-536c8aef8d2b,1015646416,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Air Max Goadome Premium,220.0$,0%,https://www.nike.com/t/air-max-goadome-premium-mens-boots-Ss1K46/HF5306-001,https://static.nike.com/a/images/t_default/9559ef8b-8ca6-483b-8218-8026ecdb41e1/AIR+MAX+GOADOME+PRM.png,HF5306-001,d5924c8e-9f97-42f6-a16c-c2f10c6135b2,Ss1K46,Black/Off Noir/Vast Grey/Black,Black,Men's Boots,7a16c543-4da7-599c-9c92-2fe8b9df641c,1015621667,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Court Vision Low,80.0$,0%,https://www.nike.com/t/court-vision-low-mens-shoes-sLLVfb/HM6193-247,https://static.nike.com/a/images/t_default/3585ff3c-0123-4616-9054-fd5b5fa32296/NIKE+COURT+VISION+LO.png,HM6193-247,3d5e0efb-78f4-4e5f-9ddb-1b99b80d7ea1,sLLVfb,Khaki/White/Sanddrift,Brown,Men's Shoes,9e7bff3e-1790-51a1-a69d-9e406786dc85,1015603474,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Air Jordan 12 Retro ""Phantom""",200.0$,0%,https://www.nike.com/t/air-jordan-12-retro-phantom-womens-shoes-2TS3gn/FD9101-007,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/27a2b3cc-c43e-4e57-b756-c966364f331b/WMNS+AIR+JORDAN+12+RETRO.png",FD9101-007,1c52182d-8848-4ab2-9911-6ae3142e6c68,2TS3gn,Phantom/White/Metallic Gold,Grey,Women's Shoes,0f1bceeb-b379-515a-9374-116c555ac9c0,1015620860,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Air Jordan 1 Retro Low ""LNY""",160.0$,0%,https://www.nike.com/t/air-jordan-1-retro-low-lny-mens-shoes-oT403D2G/HF3144-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/542ba823-491a-4ee6-8628-f053335d6db7/AIR+JORDAN+1+RETRO+LOW+OG+CNY.png",HF3144-100,2fa085aa-4d4e-4859-86d2-210aac653e93,oT403D2G,Summit White/Photon Dust/Barely Green/Summit White,White,Men's Shoes,52d6e2a1-e064-5957-af42-a60847918d3b,1015704264,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air 180,150.0$,0%,https://www.nike.com/launch/r/HQ4043-400,https://static.nike.com/a/images/t_default/cbacaa5a-2686-47ee-9ab2-db68f45fc4f6/AIR+180.png,HQ4043-400,a5bd785a-4971-4e5e-b55f-bb4b0ac6df47,OwNWzhyp,Baltic Blue/Black/Lightning,Blue,Men's Shoes,cfa95509-d45f-5a6a-94a8-6832626d741f,1015632944,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Shox Ride 2,190.0$,0%,https://www.nike.com/launch/r/HV2540-001,https://static.nike.com/a/images/t_default/6a17943a-38aa-4769-ab99-142473aa1c2b/NIKE+SHOX+RIDE+2.png,HV2540-001,85fc2555-c007-4d5f-b500-0054dee519a7,wt3ewx12,Anthracite/Iron Grey/Metallic Silver/Jade Horizon,Grey,Shoes,caac5516-5174-54a0-aae0-0bb1f6b56b98,1015659262,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Air Max TL 2.5,180.0$,0%,https://www.nike.com/launch/r/FZ4110-002,https://static.nike.com/a/images/t_default/0e05fd04-aeab-4079-9871-bc1a4bb86d9b/AIR+MAX+TL+2.5.png,FZ4110-002,1b70a7ba-6aec-4656-acaa-c05b2fbc12c6,980b77,Black/Black/Metallic Silver/Black,Black,Men's Shoes,ed23a002-066f-5db1-bbf6-d645e9314f7d,1015621678,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Zoom Rotational 6,110.0$,0%,https://www.nike.com/t/zoom-rotational-6-track-field-throwing-shoes-IGCwjJMi/FZ9606-001,https://static.nike.com/a/images/t_default/9ba5823a-035d-4b7e-9fb2-1293e15a5825/NIKE+ZOOM+ROTATIONAL+6.png,FZ9606-001,5db2ed5b-cfef-4338-b176-c985584c6429,IGCwjJMi,Anthracite/Electric Algae/Vapor Green/Bright Spruce,Grey,Track & Field Throwing Shoes,c3b07714-4a81-5123-b385-d0d1211c35c0,1015625136,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Dunk High x Antihero,145.0$,0%,https://www.nike.com/t/sb-dunk-high-x-antihero-mens-shoes-k2ZXTlT9/HM5837-100,https://static.nike.com/a/images/t_default/3c293ddc-658f-441b-8c78-65d692a6aa1f/NIKE+SB+DUNK+HIGH+QS.png,HM5837-100,8d2341a7-03ab-4682-bfaf-defd3233f020,k2ZXTlT9,White/Black/White,White,Men's Shoes,0f71ad10-8d97-5fa4-9f95-042cbb127148,1015649525,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Zoom Blazer Mid,110.0$,0%,https://www.nike.com/t/zoom-blazer-mid-skate-shoes-zpY2ttHx/HM5838-300,https://static.nike.com/a/images/t_default/97b38c75-ae37-4107-855c-ca31adf44098/NIKE+ZOOM+BLAZER+MID+QS.png,HM5838-300,53f1a3bc-12cf-4558-b076-c4cb027511d8,zpY2ttHx,Rough Green/Rough Green/Amarillo,Green,Skate Shoes,a31e82a9-9d0f-57dd-8470-c954e915c5e7,1015654544,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Long Jump Elite,160.0$,0%,https://www.nike.com/t/long-jump-elite-track-field-jumping-spikes-pSDffB/FZ9326-100,https://static.nike.com/a/images/t_default/90ee4df4-5cd1-427b-8b74-9a3ee541b51b/AIR+ZOOM+LJ+ELITE.png,FZ9326-100,ee86cef4-d69e-4a4b-9d46-42b82b2ea80e,pSDffB,White/Barely Green/Bright Spruce,White,Track & Field Jumping Spikes,52b90ab9-7197-5ec8-8c1a-c4f6b596fb8c,1015667551,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pole Vault Elite,130.0$,0%,https://www.nike.com/t/pole-vault-elite-track-field-jumping-spikes-haXz2arb/FZ9649-100,https://static.nike.com/a/images/t_default/7663d4f6-ffd1-4abb-92b3-a4f5ea90dd87/NIKE+POLE+VAULT+ELITE.png,FZ9649-100,c87902ec-bf77-48b1-bcee-3e541606c011,haXz2arb,White/Barely Green/Electric Algae/Bright Spruce,White,Track & Field Jumping Spikes,89cd17ce-b1e5-5b90-923c-09f9106cccc0,1015667581,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Nike Zoom KD 4 ""Metallic Copper""",130.0$,0%,https://www.nike.com/launch/r/FZ5913-800,https://static.nike.com/a/images/t_default/b7d27158-e779-42c9-9953-040cb2950f42/NIKE+ZOOM+KD+IV.png,FZ5913-800,a3fb6fcc-1324-4919-9bc3-6f4bd7816010,MUTOuTvK,Metallic Copper/Black,Orange,Men's Shoes,362d7538-fe85-576f-9d28-24f8e3e2d99f,1015641382,010794e5-35fe-4e32-aaff-cd2c74f89d61
Jordan Stay Loyal 3,115.0$,0%,https://www.nike.com/t/jordan-stay-loyal-3-mens-shoes-4n9P1r/FB1396-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ea63c371-9340-4f74-a6cf-6593228ab331/JORDAN+STAY+LOYAL+3.png",FB1396-104,a8c183f4-9262-4886-a057-737661d33e43,4n9P1r,White/Black/University Blue,White,Men's Shoes,dbdefd03-7107-5108-befd-e058de96fcb7,1015620834,d9a5bc42-4b9c-4976-858a-f159cf99c647
Sabrina 2 By Jrue Holiday,160.0$,0%,https://www.nike.com/u/custom-nike-sabrina-2-by-you-10001993/2677446636,,2677446636,b14b2194-7c69-41db-a0be-3601afe59e16,10001993,Multi-Color/Multi-Color,Pink,Custom Basketball Shoes,,1015800287,d9a5bc42-4b9c-4976-858a-f159cf99c647
KD16 By You,190.0$,0%,https://www.nike.com/u/custom-nike-kd-16-by-you-10001667/9012268898,,9012268898,636fb86a-0378-4101-8103-3822794ab313,10001667,Multi-Color/Multi-Color,Pink,Custom Basketball Shoes,,1015801775,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Pegasus Wave,160.0$,0%,https://www.nike.com/launch/r/IB0612-500,https://static.nike.com/a/images/t_default/dd56456a-0cc1-4d4d-89b8-f1b56eeeb29f/NIKE+AIR+PEGASUS+WAVE.png,IB0612-500,0a8f75a5-5806-4a90-bb57-313f486f49ee,bhnUJz1h,Dark Raisin/Metallic Silver/Beyond Pink/Cement Grey,Purple,Men's Shoes,83c7e68d-0454-5b28-b413-f5ecf31af55d,1015688315,010794e5-35fe-4e32-aaff-cd2c74f89d61
Nike Killshot 2 Premium,105.0$,0%,https://www.nike.com/t/killshot-2-premium-mens-shoes-4Pggkn/HQ3489-010,https://static.nike.com/a/images/t_default/ec6abd43-bd27-4669-8eba-524878a22628/KILLSHOT+2+PRM.png,HQ3489-010,2b4f26fb-19a3-4d34-a05a-13e903909c9a,4Pggkn,Black/Sail/Baroque Brown/Black,Black,Men's Shoes,914ad344-c11a-5da4-8389-53628a35954d,1015631402,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free Metcon 6 By You,150.0$,0%,https://www.nike.com/u/custom-free-metcon-6-by-you-10001985/7018318887,,7018318887,750a1f11-a17b-4e3a-93ef-b03cd0570a62,10001985,Multi-Color/Multi-Color/Multi-Color,Purple,Custom Workout Shoes,,1015789484,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Cortez SE,100.0$,0%,https://www.nike.com/t/cortez-se-mens-shoes-zRK3qW/HQ3490-099,https://static.nike.com/a/images/t_default/a5d6c45d-49fa-4f41-805c-9eb0d02d0e82/NIKE+CORTEZ+SE.png,HQ3490-099,b7fb3005-5275-4abd-8e8b-dfb32d33e317,zRK3qW,Metallic Cool Grey/Gum Dark Brown/Black,Grey,Men's Shoes,61410e90-57f5-5410-ab39-86335b1c07f3,1015631304,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Jordan Heir Series ""Classic""",110.0$,0%,https://www.nike.com/t/jordan-heir-series-classic-basketball-shoes-cBXSKm/FQ3858-007,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4c6b6554-0fcb-4002-8d86-1822156ee7d8/JORDAN+HEIR+SERIES.png",FQ3858-007,63d723d3-c16f-428c-af4b-18d6504071fe,cBXSKm,Black/Sail/Metallic Gold,Black,Basketball Shoes,522b5cd9-7ad0-59e4-a30d-c15a6fe4b3ce,1015618966,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low Unlocked By You,160.0$,0%,https://www.nike.com/u/nike-dunk-low-unlocked-by-you-10001992/9112089145,,9112089145,47b4d0c6-450e-4c95-80f4-651fa3615c75,10001992,Multi-Color/Multi-Color/Multi-Color,Pink,Custom Shoes,,1015798965,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max Dn SP,180.0$,0%,https://www.nike.com/t/air-max-dn-sp-mens-shoes-IVZNTapv/HQ0912-001,https://static.nike.com/a/images/t_default/0f963aa3-dffe-4239-98ee-33f116300ec8/NIKE+AIR+MAX+DN+SP.png,HQ0912-001,adcc90eb-408d-44ff-a3e5-4324180580c9,IVZNTapv,Light Bone/Light Taupe/Medium Olive,Grey,Men's Shoes,788372d6-797f-5c21-b781-23d0e2e7c9bb,1015667007,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Air Jordan 9 Retro ""Olive""",210.0$,0%,https://www.nike.com/t/air-jordan-9-retro-olive-mens-shoes-OxYkJEgQ/HV4794-030,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/db6ab63a-b21b-42ee-93d4-058283806841/AIR+JORDAN+9+RETRO.png",HV4794-030,af482bce-cc05-4701-89b5-665fc2ca4f32,OxYkJEgQ,Black/Light Olive/True Red,Black,Men's Shoes,40e38510-957b-517f-9738-5acede74df5f,1015642696,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Huarache 9 Varsity LAX SE,100.0$,0%,https://www.nike.com/t/huarache-9-varsity-lax-se-lacrosse-cleats-GFrQxL/FZ3620-100,https://static.nike.com/a/images/t_default/56312387-2331-4320-bfeb-0efff05db59d/HUARACHE+9+VARSITY+LAX+SE.png,FZ3620-100,5196ad63-366f-464e-bca0-0f3ed8b56fc0,GFrQxL,White/Volt/Vivid Blue,White,Lacrosse Cleats,206cf275-6aa5-531d-affa-f63129096af1,1015626008,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 1 '86 Premium,150.0$,0%,https://www.nike.com/t/air-max-1-86-premium-mens-shoes-kvz8QiGw/HF0551-300,https://static.nike.com/a/images/t_default/e69e78d9-f9bc-41dd-a436-e4a89f8f0d0b/NIKE+AIR+MAX+1+%2786+PRM.png,HF0551-300,93e8edb7-4b25-40c6-9512-6a7af1d4e4ac,kvz8QiGw,Classic Green/Olive Grey/Bronzine/Ember Glow,Green,Men's Shoes,df93131b-200b-5091-8aec-c0a01f0f8a30,1015573276,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Alpha Huarache Varsity 4 Low,75.0$,0%,https://www.nike.com/t/alpha-huarache-varsity-4-low-mens-baseball-cleats-q4tT0B/DJ6516-001,https://static.nike.com/a/images/t_default/204dad67-0ff0-4e35-8baf-579f67e9c38f/ALPHA+HUARACHE+VARSITY+4+LOW.png,DJ6516-001,7a83222e-964f-4132-bf9f-fdf844d532a7,q4tT0B,Black/Dark Smoke Grey/White,Black,Men's Baseball Cleats,a073828c-9439-5905-b122-3171bc45adb8,1015570651,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Vapor 16 Academy Mercurial Dream Speed,90.0$,0%,https://www.nike.com/t/vapor-16-academy-mercurial-dream-speed-ag-low-top-soccer-cleats-pccvNX/FZ1389-300,https://static.nike.com/a/images/t_default/da712b8e-ebda-4a0e-86c0-6c0be34b7811/ZOOM+VAPOR+16+ACADEMY+MDS+AG.png,FZ1389-300,e6371df7-c5e4-4694-bab6-0a38a710a1e4,pccvNX,Barely Green/Crimson Pulse/Metallic Gold Coin,Green,AG Low-Top Soccer Cleats,9fbc4107-d9e6-5c61-8c92-a9613e3b1b14,1015621897,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Jordan Heir Series ""Showstopper""",110.0$,0%,https://www.nike.com/t/jordan-heir-series-showstopper-womens-basketball-shoes-vWtdRP/FZ2471-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/44d7fc06-675e-471d-aebd-add9853fbb35/WMNS+JORDAN+HEIR+SERIES.png",FZ2471-100,d54ec0dd-105d-498a-93db-2a38b4167bba,vWtdRP,Sail/Vapor Green/Black,White,Women's Basketball Shoes,a3242ca5-abe5-50e6-b88d-f3c2fe64b788,1015618910,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low N7,130.0$,0%,https://www.nike.com/t/dunk-low-n7-mens-shoes-1KXdM1/HJ9088-488,https://static.nike.com/a/images/t_default/9ae5d912-de68-489d-982a-6a3d22105129/NIKE+DUNK+LOW+NN+N7.png,HJ9088-488,44d1f807-2066-4c06-8c29-4737e7bdbc0a,1KXdM1,Dark Turquoise/White/Sail/Black,Blue,Men's Shoes,8d1ed001-fd73-50f6-978c-10d40efb1672,1015613975,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Presto By You,150.0$,0%,https://www.nike.com/u/custom-air-presto-by-you-10001759/1561229980,,1561229980,5e5607b9-e07c-44df-9735-c6254b4ab40f,10001759,Multi-Color/Multi-Color,Green,Custom Men's Shoes,,1015637314,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 97 By You,190.0$,0%,https://www.nike.com/u/custom-nike-air-max-97-shoes-by-you-10001609/1585533760,,1585533760,e4bf48c0-b488-498e-a45e-755e68aaa65f,10001609,Multi-Color/Multi-Color/Multi-Color,White,Custom Men's Shoes,,1015638473,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Phantom Luna 2 Academy By You,125.0$,0%,https://www.nike.com/u/custom-phantom-luna-academy-2-by-you-10001769/1619688334,,1619688334,f1c4c967-b737-41a8-a005-a61f3b2c5bbc,10001769,Multi-Color/Multi-Color,Red,Custom MG High-Top Soccer Cleats,,1015636867,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Mercurial Superfly 9 Academy By You,125.0$,0%,https://www.nike.com/u/custom-mercurial-superfly-9-academy-shoes-by-you-10001682/1676624846,,1676624846,39dde0ea-46a7-4ecb-a07b-721df2b9691d,10001682,Multi-Color/Multi-Color,White,Custom Firm-Ground Soccer Cleats,,1015765293,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Blazer Mid '77 By You,135.0$,0%,https://www.nike.com/u/custom-nike-blazer-mid-77-shoes-by-you-10001870/1684248349,,1684248349,407541be-04a5-4761-b747-4d202206295a,10001870,Multi-Color/Multi-Color,Red,Custom Shoes,,1015702365,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pegasus Trail 5 By You,170.0$,0%,https://www.nike.com/u/custom-nike-pegasus-trail-5-by-you-10001902/1694495036,,1694495036,844d5f07-c571-4f6f-b711-692d3bd76222,10001902,Multi-Color/Multi-Color/Multi-Color,Orange,Custom Trail Running Shoes,,1015737401,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Mercurial Superfly 9 Elite By You,305.0$,0%,https://www.nike.com/u/custom-mercurial-superfly-9-elite-shoes-by-you-10001669/1723991111,,1723991111,2748de87-8a3c-4c73-add7-4c3915af70b4,10001669,Multi-Color/Multi-Color,Black,Custom Firm-Ground Soccer Cleats,,1015638474,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Mercurial Vapor 15 Academy By You,120.0$,0%,https://www.nike.com/u/custom-mercurial-vapor-15-academy-shoes-by-you-10001681/1735876375,,1735876375,de3f449e-0c28-48fd-83b5-4f4a07f03a42,10001681,Multi-Color/Multi-Color,Yellow,Custom Multi-Ground Soccer Cleats,,1015781421,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Phoenix Waffle By You,120.0$,0%,https://www.nike.com/u/custom-phoenix-waffle-by-you-10001757/1748448223,,1748448223,569908ec-e608-487b-9ef7-fcf4a0606cec,10001757,Multi-Color/Multi-Color,White,Custom Women's Shoes,,1015636767,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pegasus 41 By You,160.0$,0%,https://www.nike.com/u/custom-nike-pegasus-41-by-you-10001885/1778852764,,1778852764,3d34f9b4-1583-40ee-b407-0decda9d9da0,10001885,Multi-Color/Multi-Color,Grey,Custom Road Running Shoes,,1015724376,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free Metcon 6 By You,150.0$,0%,https://www.nike.com/u/custom-free-metcon-6-by-you-10001946/1850120006,,1850120006,ad1cf19e-ff0c-40b2-b14f-58efae0cee1a,10001946,Multi-Color/Multi-Color/Multi-Color,Blue,Custom Workout Shoes,,1015756811,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike InfinityRN 4 By You,190.0$,0%,https://www.nike.com/u/custom-reactx-infinity-rn-4-by-you-10001606/1863400734,,1863400734,49c2f30b-84bc-48a9-a42f-4c99cab55dce,10001606,Game Royal/Game Royal/Game Royal,Pink,Custom Men's Road Running Shoes,,1015638150,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Invincible 3 By You,210.0$,0%,https://www.nike.com/u/custom-invincible-3-by-you-10001805/1875471603,,1875471603,7a88b6c2-9493-43d8-b0fa-79d899076b7b,10001805,Bright Crimson/Multi-Color,White,Custom Men's Road Running Shoes,,1015699932,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 Low By You,130.0$,0%,https://www.nike.com/u/custom-nike-air-force-1-low-by-you-shoes-10001935/1885718112,,1885718112,886c9c64-d382-40ee-b15e-ebc40bf44ee9,10001935,Multi-Color/Multi-Color/Multi-Color,White,Custom Men's Shoes,,1015765283,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Metcon 9 By You,170.0$,0%,https://www.nike.com/u/custom-nike-metcon-9-shoes-by-you-10001897/1958736075,,1958736075,b5798a00-752b-4aa5-ad54-308e3db46cf4,10001897,Multi-Color/Multi-Color,Blue,Custom Men's Workout Shoes,,1015724004,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 Mid By You,140.0$,0%,https://www.nike.com/u/custom-nike-air-force-1-mid-10001937/2119385027,,2119385027,74f4594d-96c1-463b-974e-5af95843a447,10001937,Multi-Color/Multi-Color/Multi-Color,White,Custom Men's Shoes,,1015740071,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 1 By You,170.0$,0%,https://www.nike.com/u/custom-air-max-1-shoes-by-you-10001786/2150223602,,2150223602,62f54763-1162-4ebf-a0e9-de84a1eadf18,10001786,Multi-Color/Multi-Color,Silver,Custom Shoes,,1015683916,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low Unlocked By You,160.0$,0%,https://www.nike.com/u/nike-dunk-low-unlocked-by-you-10001614/2163524019,,2163524019,a83ac8bd-5eef-4adb-b1fe-172fdf22ff36,10001614,Multi-Color/Multi-Color/Multi-Color,White,Custom Shoes,,1015636302,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk High By You,155.0$,0%,https://www.nike.com/u/custom-nike-dunk-high-by-you-shoes-10001378/2190276125,,2190276125,b82a11e9-4e51-4e7e-aa27-2702b5344ad0,10001378,Multi-Color/Multi-Color/Multi-Color,White,Custom Men's Shoes,,1015638075,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Internationalist By You,110.0$,0%,https://www.nike.com/u/custom-nike-internationalist-by-you-10001857/2208538813,,2208538813,71579b8a-74e1-4a9f-b452-8d64c5f77dea,10001857,Multi-Color/Multi-Color/Multi-Color,Red,Custom Men's Shoe,,1015696961,d9a5bc42-4b9c-4976-858a-f159cf99c647
